	pr	hub	auth	eccentricity	closeness	betweenness	degree_cen	eigen
Candice Thompson	0.00010845707624969973	0.001193015702992504	0.0	5	0.34555827220863894	7.446697291069168e-07	0.0023584905660377358	0.002396743614827159
Sarah Silverman	0.00010845707624969973	1.533775484117036e-05	0.0	5	0.3528922180607574	5.842086931952767e-05	0.0047169811320754715	0.04737628252037548
Peter Attia	0.00010845707624969973	0.0001260758926053272	0.0	4	0.35348061692371824	5.9727858039190046e-05	0.001768867924528302	0.008698478297386238
Cowboy Cerrone	0.00010845707624969973	2.2327408280134695e-05	0.0	5	0.367020125513958	9.579420071014016e-06	0.003537735849056604	0.004127463624847441
Nancy Colier	0.00010845707624969973	0.0005820946093084561	0.0	5	0.3259657889679031	0.00013758959919987128	0.003537735849056604	0.0022670356081140076
Ray Romano	0.00010845707624969973	0.0005285573216457691	0.0	5	0.29859154929577464	1.2690892416906598e-05	0.001768867924528302	0.010914388158911001
Action Bronson	0.00010845707624969973	5.415360704701646e-05	0.0	4	0.4190758586607363	0.02414480132424935	0.044221698113207544	0.022992337133336798
Rosanna Pansino	0.00010845707624969973	0.00025051373783259136	0.0	5	0.3112497706001101	3.7204274384202293e-09	0.001768867924528302	0.022210640635187538
Billy Eichner	0.00010845707624969973	9.78730850267276e-05	0.0	5	0.32728676186800465	6.316701406052153e-05	0.0023584905660377358	0.0006292389619970465
King Bach	0.00010845707624969973	0.0002682688354933194	0.0	5	0.3097716894977169	0.0005153757372757811	0.003537735849056604	0.00323110815358891
Krysten Ritter	0.00010845707624969973	9.27488138394387e-05	0.0	5	0.3235406333460511	6.335034462995382e-07	0.0023584905660377358	0.0006898974029956169
Alicia Malone	0.00010845707624969973	0.0001656109918098812	0.0	5	0.34387672343876724	5.6086366350609196e-05	0.0047169811320754715	0.00959179334376916
Blair Socci	0.00010845707624969973	0.000579741416292087	0.0	4	0.3817240603196039	0.0006876901866395361	0.007075471698113208	0.011825243796267697
Drew Carey	0.00010845707624969973	0.0006117649008054012	0.0	5	0.27830653101411224	5.703046792964553e-06	0.0023584905660377358	0.0012824553768953095
Claudia O'Doherty	0.00010845707624969973	0.0007624316325054593	0.0	5	0.3030736240171551	1.9560821247972332e-07	0.0023584905660377358	0.003916866891769637
Cort McCown	0.00010845707624969973	0.0004413391441906414	0.0	5	0.27407886231415646	4.302862501616394e-07	0.001768867924528302	0.004414590377520272
Mayhem Miller	0.00010845707624969973	0.0014037685651697215	0.00014104928814927828	4	0.3558539655895929	5.833971249905353e-05	0.0023584905660377358	0.004246657461825904
W. Kamau Bell	0.0003314135360974536	0.0	0.003332660481876221	4	0.3552576455802262	4.989695074459621e-06	0.0029481132075471696	0.0018907478022750408
Jessie Maltin	0.0017967440199465176	0.0012845359500300922	0.0	5	0.27716947213596993	1.2649453290628778e-08	0.001768867924528302	0.004538884193385803
Jak Knight	0.00010845707624969973	0.0004450235866053678	0.0	5	0.3206049149338374	9.97673825563177e-05	0.001768867924528302	0.012553055970110775
Harley Morenstein	0.00010845707624969973	1.3154734828862716e-05	0.0	5	0.3331369082694952	5.013934949035108e-05	0.001768867924528302	0.011029245205274856
Deirdre McCloskey	0.00010845707624969973	0.0005874225354511311	0.0	5	0.3148904567396955	8.484389402251012e-09	0.001768867924528302	0.014711109177851666
Tone Bell	0.00010845707624969973	0.0007366136422792496	0.0	5	0.3326142380858992	0.00012288233538145822	0.0023584905660377358	0.007419387413814283
Mary Sasson	0.00010845707624969973	0.00012114096374585388	0.0	6	0.28177438112643294	9.501114806827424e-05	0.001768867924528302	0.02462849245771061
Jack Kornfield	0.00010845707624969973	8.8045242066224e-06	0.0	6	0.2248442264351054	1.9743403446859783e-07	0.004127358490566038	0.016593765769856137
current Memphis Grizzlies vice president	0.00010845707624969973	0.0019810406909508533	0.0	5	0.30023012922641173	8.231659013323394e-06	0.0023584905660377358	0.020729250788587377
Sarah Tiana	0.00010845707624969973	0.0004677438716429201	0.0	5	0.3490430129656308	0.00011648495486220527	0.0047169811320754715	0.008616390017740392
Dan Gregor	0.00010845707624969973	8.8045242066224e-06	0.0	5	0.32932038834951455	3.831970979814289e-05	0.004127358490566038	0.00024108632658248754
Haley O'Shaughnessy	0.00010845707624969973	0.0004433328556415725	0.0	5	0.3355093966369931	2.0689206242922253e-08	0.0029481132075471696	0.010433763040552026
David Arquette	0.00010845707624969973	0.00021571151142753004	0.0	5	0.35421888053467	4.3001849948253906e-05	0.001768867924528302	0.010748511699866322
Lawrence Krauss	0.00010845707624969973	0.00017341526310208364	0.0	4	0.39589169000933705	0.005189706299761867	0.01061320754716981	0.0030283910729849593
Derek Mears	0.00010845707624969973	0.00012695590857555848	0.0	5	0.32983274990276157	4.228732841964336e-06	0.0029481132075471696	0.00015141512664143
Frankie Edgar	0.00010845707624969973	0.0002115587862303635	0.0	5	0.3420044363783021	2.373129174335527e-05	0.004127358490566038	0.037741108950024006
Jeremy Stephens	0.00010845707624969973	0.00034193537241073704	0.0	5	0.33710991850526734	9.158526632105985e-05	0.0029481132075471696	0.0075444530651455335
Keith Malley	0.00010845707624969973	0.0001958283219769465	0.0	5	0.2590895203177513	5.3817279532336483e-05	0.001768867924528302	0.00015141512664143
Zoltan Istvan	0.00010845707624969973	0.00022884044325640604	0.0	5	0.3136094674556213	1.6501221468161258e-07	0.0023584905660377358	0.009037031779339408
Jamey Jasta	0.00010845707624969973	1.5334983729361485e-05	0.0	5	0.32109049602423323	4.654510002807789e-05	0.0029481132075471696	0.003903892778221846
Reid Hoffman	0.00010845707624969973	9.452403735868134e-05	0.0	5	0.31308842532767217	0.00010136504799144146	0.0029481132075471696	0.004924070999270293
Wanda Sykes	0.00010845707624969973	0.0012000772845353665	0.0	6	0.2248442264351054	1.9743403446859783e-07	0.004127358490566038	0.003470683358058577
Jimmy Dore	0.00010845707624969973	2.8886088063827986e-05	0.0019214495556432606	5	0.3583350940207057	6.317915843567517e-05	0.00884433962264151	0.0045193428491043545
Danielle Schneider	0.0018494012326840583	8.8045242066224e-06	0.0	5	0.31760299625468164	7.462168097026602e-08	0.001768867924528302	0.006599264434173739
The Ringer's Kevin O'Connor	0.00010845707624969973	0.00045277582095109214	0.0	6	0.2248442264351054	1.9743403446859783e-07	0.004127358490566038	0.003471235121995511
Mike Recine	0.00010845707624969973	0.00026019441450808454	0.0	5	0.34049387673158	1.2854150930433962e-05	0.0023584905660377358	0.005165703974174012
Rick Kosick	0.00010845707624969973	0.00034635809948965583	0.0	5	0.32880961613028303	5.0489033599820955e-05	0.0029481132075471696	0.003910238368232488
Yamaneika Saunders	0.00010845707624969973	0.0005765855601727978	0.0	5	0.3052006478315638	6.32472664531439e-08	0.0029481132075471696	0.004641495540233467
"""Weird Al"" Yankovic"	0.00010845707624969973	8.8045242066224e-06	0.0	5	0.29261559696342304	0.00024176523353152917	0.0029481132075471696	0.009831358186429114
his dad	0.00010845707624969973	0.0007309218037202644	0.0	5	0.3231707317073171	1.1595332183076382e-08	0.001768867924528302	0.00015141512664143
Retta	0.00010845707624969973	0.0008176596321181795	0.0	5	0.3208475217555808	1.0847807904151785e-05	0.001768867924528302	0.008671051653956013
Darcy Michael	0.00010845707624969973	0.0023514666267299826	0.01266056827819926	5	0.3218216318785579	5.667984522388876e-06	0.001768867924528302	0.005692251675050187
Tony Hinchcliffe	0.010763969593437967	0.00029468731245028924	0.0	5	0.3254653617347918	2.303729948681295e-05	0.0023584905660377358	0.006368444916490061
Michaela Watkins	0.00010845707624969973	0.00023674560390443892	0.0	5	0.31837807396283085	1.1445142323143848e-05	0.001768867924528302	0.010115531569846186
Samantha Bee	0.00010845707624969973	0.0007160887090717588	0.0	5	0.3064137308039747	1.2040689702608507e-06	0.0023584905660377358	0.00015141512664143
Travis McElroy	0.00010845707624969973	5.243704777633862e-05	0.0	5	0.3274131274131274	0.0016484124020927156	0.01945754716981132	0.015506975567283395
Drew Friedman	0.00010845707624969973	9.499340019876802e-05	0.0	6	0.2248442264351054	1.9743403446859783e-07	0.004127358490566038	0.011500764406695181
Toni Charline	0.00010845707624969973	2.5469177652740845e-05	0.0	5	0.32446910273579493	1.5018390527115873e-05	0.0029481132075471696	0.09356401877113708
Daniel Dennett	0.00010845707624969973	0.0	8.119418354153089e-05	5	0.3022095509622238	8.089766639355614e-09	0.001768867924528302	0.005357337563521528
Mike Lupica	0.00036923372078273483	0.0013984470029828446	0.0	4	0.35555555555555557	1.0748853599681589e-06	0.001768867924528302	0.00390159884336672
Whitmer Thomas	0.00010845707624969973	4.3269823275027085e-05	0.0	6	0.2248442264351054	1.9743403446859783e-07	0.004127358490566038	0.012534611170304884
Roy Jones Jr.	0.00010845707624969973	0.000313746923374724	0.0	5	0.34207341670028235	0.0002535461751715025	0.005306603773584905	0.0012408844715896977
Johnny Sanchez	0.00010845707624969973	0.00015670768985059634	0.0	5	0.3167725065371685	2.3829942291963347e-07	0.0023584905660377358	0.0027959461612277127
Randy Couture	0.00010845707624969973	0.0006592158708961155	0.0	4	0.4171175602557796	0.011960680606760745	0.05483490566037735	0.0004964312142669462
Jack Black	0.00010845707624969973	0.000991094638399763	0.0	5	0.3341871921182266	2.5760773388594635e-05	0.0023584905660377358	0.0003338757147084027
Fahim Anwar	0.00010845707624969973	1.1192616456760285e-05	0.0	5	0.33471482139332936	5.129047411132264e-05	0.001768867924528302	0.023386468779553717
Young M.A	0.00010845707624969973	0.001484273501806381	0.0	4	0.34228052472250253	7.462168097026602e-08	0.0023584905660377358	0.0017715400538988331
Jenny Slate	0.00010845707624969973	0.0012439630552837629	0.0	5	0.314423433444568	0.0	0.001768867924528302	0.006661942241629745
Hugh Moore	0.00010845707624969973	0.0004655499338286946	0.0	6	0.2899640964267396	1.0541211075523983e-08	0.001768867924528302	0.00401583299797645
Alonzo Bodden	0.00010845707624969973	0.0011548946343151662	0.0	6	0.2747448566337275	3.5722928834924726e-05	0.001768867924528302	0.013704507538281984
Eli Olsberg	0.00010845707624969973	0.0001423519011756188	0.0	5	0.2701497292131252	0.00011990320640209917	0.004127358490566038	0.01804027791137854
David Blaine	0.00010845707624969973	0.0005189802362078593	0.0	4	0.3569023569023569	1.7114649507354962e-06	0.004127358490566038	0.00017349178840887113
Carmen Lynch	0.00010845707624969973	0.000497072608541783	0.0	5	0.3035075161059413	8.608641635571182e-06	0.001768867924528302	0.02553260793252581
Neko Case	0.00010845707624969973	0.0007478353743941287	0.0	5	0.3177219932559011	9.500231704554877e-07	0.0023584905660377358	0.020573583065381828
Michael Lawrence	0.00010845707624969973	0.0001303926886411274	0.0	5	0.2994350282485876	2.5909671513496347e-06	0.0023584905660377358	0.01087244273925247
More	0.00010845707624969973	0.00011455697569239388	0.0	4	0.45166444740346207	0.07468905213839677	0.1420990566037736	0.01691860061856461
Betty	0.00010845707624969973	0.0013672831918526657	0.0	5	0.3324186593492748	1.6779963061121978e-06	0.004127358490566038	0.004177907431006067
Thomas Middleditch	0.00010845707624969973	1.843294568942149e-05	0.0	6	0.25275707898658717	1.5878956976578676e-05	0.001768867924528302	0.010341993622717307
Whoopi Goldberg	0.00010845707624969973	4.9483449726870504e-05	0.0	4	0.3764705882352941	0.002127005978397847	0.0076650943396226415	0.008770686449944365
Rob Dyrdek	0.00010845707624969973	4.892263913331846e-07	0.00045247079372899037	5	0.345910666938609	5.5826596067016035e-06	0.003537735849056604	0.011542590148471272
Oprah Winfrey	0.0008753294411689529	0.0005991857085200817	0.0	4	0.3502684840974804	9.96476602493718e-06	0.003537735849056604	0.0037977674726506106
Ben Hoffman	0.00010845707624969973	0.0009724888352382857	0.0	5	0.32944832944832947	6.266203432488503e-07	0.0023584905660377358	0.0031970017277299745
Michelle Buteau	0.00010845707624969973	1.366937998435081e-05	0.0	5	0.31518305147742054	6.118625670695824e-05	0.001768867924528302	0.025907844293788673
Esther Perel	0.00010845707624969973	0.0018737452502282724	0.0031211902675754295	5	0.3236641221374046	1.588056364203939e-08	0.0029481132075471696	0.0004287193077133169
Dan Harmon	0.008050098563158688	0.0012739663753595794	0.0	5	0.3449257677445597	6.250817123472972e-05	0.003537735849056604	0.0017232890257943834
Dave Stone	0.00010845707624969973	4.663240197747374e-05	0.0	5	0.32102971796327845	4.588406302464923e-09	0.001768867924528302	0.0020230018169057795
Aaron Alexander	0.00010845707624969973	0.0011366003470363946	0.0	5	0.3013503909026297	0.00034551374403208945	0.001768867924528302	0.01020897025651933
Quincy Jones	0.00010845707624969973	0.0010600879625702734	0.0	5	0.2985389896145045	6.0908190215263756e-06	0.001768867924528302	0.014454758205442434
Seth Herzog	0.00010845707624969973	7.630407173701107e-05	0.0	4	0.3766377970242061	0.0006300176730389405	0.007075471698113208	0.00032992268914528496
Chris	0.00010845707624969973	0.0005893429610891187	0.0	5	0.27635652598989735	3.2084619177754966e-05	0.001768867924528302	0.05030610264920437
Vanessa Ragland	0.00010845707624969973	0.00266126150729176	0.007390342516675544	5	0.30226341115665656	8.995104267931175e-05	0.0023584905660377358	0.020406786827270696
Johnny Pemberton	0.0030916196021740228	0.0009053309487469042	0.0	5	0.30323618809225816	0.0019086815253528508	0.012971698113207546	0.0010768915747399127
Jimmy Shubert	0.00010845707624969973	0.00031052011954523054	0.0	5	0.3602378929481733	0.0	0.001768867924528302	0.019451933635617268
Greta Gerwig	0.00010845707624969973	0.0007621591671770882	0.0	5	0.3504132231404959	4.588406302464923e-09	0.001768867924528302	0.00480372907346684
Doug Mellard	0.00010845707624969973	8.515862158505446e-05	0.0	5	0.2672970843183609	0.00017867550447983114	0.0023584905660377358	0.0023433273968544457
Melora Hardin	0.00010845707624969973	0.00028227407115622176	0.0	4	0.3993407110901813	0.005082372704565475	0.025353773584905658	0.009760776018113258
Brandon Johnson	0.00010845707624969973	0.0007530773187409462	0.0	5	0.3573535608933839	3.1471507405436804e-05	0.004127358490566038	0.07883322113207843
Nato Green	0.00010845707624969973	0.0002829882202426089	0.0	5	0.27685275873326803	1.0300264509382453e-05	0.001768867924528302	0.01657343920785786
Ron Howard	0.00010845707624969973	0.0005760009728885318	0.0	4	0.35909379631590094	0.00028912670726812374	0.004127358490566038	0.005574554075177388
Josh Nasar	0.00010845707624969973	8.8045242066224e-06	0.0	5	0.32887337599379485	0.00012770004663913126	0.0029481132075471696	0.011876163530381218
current NBA TV analyst Stu Jackson	0.00010845707624969973	0.00011792049579382671	0.0	5	0.3231707317073171	1.1595332183076382e-08	0.001768867924528302	0.002001372598128194
Griffin Newman	0.00010845707624969973	0.0005837483435982518	0.0	5	0.2981715893108298	8.962438835458416e-05	0.001768867924528302	0.005812299732730847
Penn Jillette	0.00010845707624969973	0.0036727521849807213	0.0	5	0.34485563237088246	4.102034651204381e-05	0.001768867924528302	0.010895324575302246
Nikki Glaser	0.00010845707624969973	0.0007299978193997247	0.0	4	0.41125121241513096	0.006385821712406395	0.033608490566037735	0.004380973394803247
Sklar Brothers	0.00010845707624969973	0.0007621591671770882	0.0	5	0.3324838267006469	7.63159492576647e-07	0.003537735849056604	0.009727640871312615
Heather Turman	0.00010845707624969973	0.00024310211226825744	0.0	4	0.33805062786525814	0.00030339399779867756	0.003537735849056604	0.00015141512664143
Chelsea Davison	0.00010845707624969973	4.1248204051788286e-05	0.0	5	0.32868217054263565	3.4916533177614965e-06	0.0023584905660377358	0.0028562150018292772
Fat Joe	0.00010845707624969973	0.00020682321939220367	0.0	5	0.2925146602276647	3.8541501998493266e-05	0.0023584905660377358	0.010084242139860073
Mike Dolce	0.00010845707624969973	5.328774472487425e-05	0.0	5	0.3077481400834694	5.609218021828971e-06	0.001768867924528302	0.06282168907457632
Chelsea Handler	0.00010845707624969973	0.0011158796978179507	0.0	5	0.3313147099042782	5.292577651302076e-05	0.0023584905660377358	0.012958126266028052
Jason Gillearn	0.00010845707624969973	0.0019446540081577792	0.0	5	0.3326142380858992	1.8514565322982406e-05	0.001768867924528302	0.011876163530381218
Wayne Federman	0.00010845707624969973	0.002360131284591362	0.0	5	0.3068017366136035	3.7204274384202293e-09	0.0023584905660377358	0.004429079176914829
Dana Gould	0.00010845707624969973	0.0003891234004341462	0.0	6	0.2248442264351054	1.9743403446859783e-07	0.004127358490566038	0.0015642248333288214
Pete Lee	0.00010845707624969973	6.136951911273395e-05	0.0	5	0.2951618517229377	1.72223147503009e-06	0.0023584905660377358	0.0042682382944841555
